,tx_hash,index,token_contract_address,type,raw_amount,dollar_value,token_name,token_dollar_value,raw_amount_diff,dollar_diff
241,0x49a549461101f35322aada54af42be06299ca89fce532f8074c41999d1e12418,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,1.8990069716807103,7012.235311848678,WETH,3692.580078125,,
242,0x49a549461101f35322aada54af42be06299ca89fce532f8074c41999d1e12418,0,None,Transfer,1.8990069716807104e+18,7016.868777589639,Ethereum,3695.02001953125,,
249,0x4b8f64a2979095cf2c463b67a409afbec1e59affb6fe5ca067c8bb1f68a96ca8,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,10.0,36925.80078125,WETH,3692.580078125,0.0,0.0
250,0x4b8f64a2979095cf2c463b67a409afbec1e59affb6fe5ca067c8bb1f68a96ca8,1,0xf017d3690346eb8234b85f74cee5e15821fee1f4,Transfer,5.080346274912531e+27,21439.06096032094,GEKKO,0.000004219999937049579,-5.64383316565595e+26,-2381.697560378645
251,0x4b8f64a2979095cf2c463b67a409afbec1e59affb6fe5ca067c8bb1f68a96ca8,1,None,Transfer,1e+19,36950.2001953125,Ethereum,3695.02001953125,0.0,0.0
246,0x4b8f64a2979095cf2c463b67a409afbec1e59affb6fe5ca067c8bb1f68a96ca8,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,10.0,36925.80078125,WETH,3692.580078125,,
247,0x4b8f64a2979095cf2c463b67a409afbec1e59affb6fe5ca067c8bb1f68a96ca8,0,0xf017d3690346eb8234b85f74cee5e15821fee1f4,Transfer,5.644729591478126e+27,23820.758520699586,GEKKO,0.000004219999937049579,,
248,0x4b8f64a2979095cf2c463b67a409afbec1e59affb6fe5ca067c8bb1f68a96ca8,0,None,Transfer,1e+19,36950.2001953125,Ethereum,3695.02001953125,,
255,0x4ceedb9e5fc1b1912575173fdbba82e46499672888c24e6ef1219bf5a9f70c1e,4,0x7f3b4b68ca0238f387d8b1a8fbc002d0e6d4cd5b,Transfer,1.8e+23,4.583257894815678e-21,None,None,0.0,0.0
256,0x4ceedb9e5fc1b1912575173fdbba82e46499672888c24e6ef1219bf5a9f70c1e,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.2234173406161389,824.9864210668219,WETH,3692.580078125,-0.024057572863116244,-88.8345142823838
257,0x4ceedb9e5fc1b1912575173fdbba82e46499672888c24e6ef1219bf5a9f70c1e,4,None,Transfer,2.234173406161389e+17,825.5315462870655,Ethereum,3695.02001953125,-2.4057572863116256e+16,-88.89321335054638
252,0x4ceedb9e5fc1b1912575173fdbba82e46499672888c24e6ef1219bf5a9f70c1e,0,0x7f3b4b68ca0238f387d8b1a8fbc002d0e6d4cd5b,Transfer,1.8e+23,5.076782974162254e-21,None,None,,
253,0x4ceedb9e5fc1b1912575173fdbba82e46499672888c24e6ef1219bf5a9f70c1e,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.24747491347925515,913.8209353492057,WETH,3692.580078125,,
254,0x4ceedb9e5fc1b1912575173fdbba82e46499672888c24e6ef1219bf5a9f70c1e,0,None,Transfer,2.4747491347925517e+17,914.4247596376118,Ethereum,3695.02001953125,,
261,0x52ee11074830fd4c987567c028a6d38d66f429cfba7aa787852a7e532899e83a,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,4.0,14770.3203125,WETH,3692.580078125,0.0,0.0
262,0x52ee11074830fd4c987567c028a6d38d66f429cfba7aa787852a7e532899e83a,2,0xf017d3690346eb8234b85f74cee5e15821fee1f4,Transfer,2.1741555045323357e+27,9174.936092262453,GEKKO,0.000004219999937049579,-3.2392985371339505e+25,-136.69839622789914
263,0x52ee11074830fd4c987567c028a6d38d66f429cfba7aa787852a7e532899e83a,2,None,Transfer,4e+18,14780.080078125,Ethereum,3695.02001953125,0.0,0.0
258,0x52ee11074830fd4c987567c028a6d38d66f429cfba7aa787852a7e532899e83a,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,4.0,14770.3203125,WETH,3692.580078125,,
259,0x52ee11074830fd4c987567c028a6d38d66f429cfba7aa787852a7e532899e83a,0,0xf017d3690346eb8234b85f74cee5e15821fee1f4,Transfer,2.2065484899036752e+27,9311.634488490352,GEKKO,0.000004219999937049579,,
260,0x52ee11074830fd4c987567c028a6d38d66f429cfba7aa787852a7e532899e83a,0,None,Transfer,4e+18,14780.080078125,Ethereum,3695.02001953125,,
267,0x53f7718551d1d82d04cc5879baab184712d672966509bd4473d72722ae9c3fd5,4,0x0aa1582bebf8d96ea384b6829a5d41278579cd88,Transfer,2.2726303351959328e+22,11594.41460659719,Lyve Finance,0.5101760029792786,-1.1362706176932944e+20,-57.96980020375486
268,0x53f7718551d1d82d04cc5879baab184712d672966509bd4473d72722ae9c3fd5,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,4.95,18278.27138671875,WETH,3692.580078125,0.0,0.0
269,0x53f7718551d1d82d04cc5879baab184712d672966509bd4473d72722ae9c3fd5,4,None,Transfer,4.95e+18,18290.34909667969,Ethereum,3695.02001953125,0.0,0.0
264,0x53f7718551d1d82d04cc5879baab184712d672966509bd4473d72722ae9c3fd5,0,0x0aa1582bebf8d96ea384b6829a5d41278579cd88,Transfer,2.2839930413728657e+22,11652.384406800946,Lyve Finance,0.5101760029792786,,
265,0x53f7718551d1d82d04cc5879baab184712d672966509bd4473d72722ae9c3fd5,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,4.95,18278.27138671875,WETH,3692.580078125,,
266,0x53f7718551d1d82d04cc5879baab184712d672966509bd4473d72722ae9c3fd5,0,None,Transfer,4.95e+18,18290.34909667969,Ethereum,3695.02001953125,,
273,0x5604ee0ec1916f3dd6b2cedd1eb46ca34f397e3df316f4392e793301b780f047,2,0x710287d1d39dcf62094a83ebb3e736e79400068a,Transfer,1.623228676387014e+23,6927.635063638819,enqAI,0.042678121477365494,4.245312396991895e+21,181.1819581881855
274,0x5604ee0ec1916f3dd6b2cedd1eb46ca34f397e3df316f4392e793301b780f047,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,5.0,18462.900390625,WETH,3692.580078125,0.0,0.0
275,0x5604ee0ec1916f3dd6b2cedd1eb46ca34f397e3df316f4392e793301b780f047,2,None,Transfer,5e+18,18475.10009765625,Ethereum,3695.02001953125,0.0,0.0
270,0x5604ee0ec1916f3dd6b2cedd1eb46ca34f397e3df316f4392e793301b780f047,0,0x710287d1d39dcf62094a83ebb3e736e79400068a,Transfer,1.580775552417095e+23,6746.453105450633,enqAI,0.042678121477365494,,
271,0x5604ee0ec1916f3dd6b2cedd1eb46ca34f397e3df316f4392e793301b780f047,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,5.0,18462.900390625,WETH,3692.580078125,,
272,0x5604ee0ec1916f3dd6b2cedd1eb46ca34f397e3df316f4392e793301b780f047,0,None,Transfer,5e+18,18475.10009765625,Ethereum,3695.02001953125,,
279,0x5bf71b0ca15af827736ab3888694c621ee7eb5c6765e3148796d59582c29731f,1,0x5e4ae56ec652f58ce85aa92ad1d112bbcde117ce,Transfer,1.44993709595839e+25,1.0186869729501614e-22,None,None,6.9041509282316e+23,70.33168609871296
280,0x5bf71b0ca15af827736ab3888694c621ee7eb5c6765e3148796d59582c29731f,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.4,1477.03203125,WETH,3692.580078125,0.0,0.0
281,0x5bf71b0ca15af827736ab3888694c621ee7eb5c6765e3148796d59582c29731f,1,None,Transfer,4e+17,1478.0080078125,Ethereum,3695.02001953125,0.0,0.0
276,0x5bf71b0ca15af827736ab3888694c621ee7eb5c6765e3148796d59582c29731f,0,0x5e4ae56ec652f58ce85aa92ad1d112bbcde117ce,Transfer,1.380895586676074e+25,1.0696189092799798e-22,None,None,,
277,0x5bf71b0ca15af827736ab3888694c621ee7eb5c6765e3148796d59582c29731f,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.4,1477.03203125,WETH,3692.580078125,,
278,0x5bf71b0ca15af827736ab3888694c621ee7eb5c6765e3148796d59582c29731f,0,None,Transfer,4e+17,1478.0080078125,Ethereum,3695.02001953125,,
285,0x5c4b2b6f40d545e4d6516e4eb9ba942ccd98107c3358598dcad95eb6ca37f1dc,1,0x8c282c35b5e1088bb208991c151182a782637699,Transfer,7.172969105410786e+19,39.91850637929678,Monai,0.5565130114555359,-3.0773909240595005e+18,-1.7126080905742853
286,0x5c4b2b6f40d545e4d6516e4eb9ba942ccd98107c3358598dcad95eb6ca37f1dc,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,0.02,73.8516015625,WETH,3692.580078125,0.0,0.0
287,0x5c4b2b6f40d545e4d6516e4eb9ba942ccd98107c3358598dcad95eb6ca37f1dc,1,None,Transfer,2e+16,73.900400390625,Ethereum,3695.02001953125,0.0,0.0
282,0x5c4b2b6f40d545e4d6516e4eb9ba942ccd98107c3358598dcad95eb6ca37f1dc,0,0x8c282c35b5e1088bb208991c151182a782637699,Transfer,7.480708197816736e+19,41.631114469871065,Monai,0.5565130114555359,,
283,0x5c4b2b6f40d545e4d6516e4eb9ba942ccd98107c3358598dcad95eb6ca37f1dc,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,0.02,73.8516015625,WETH,3692.580078125,,
284,0x5c4b2b6f40d545e4d6516e4eb9ba942ccd98107c3358598dcad95eb6ca37f1dc,0,None,Transfer,2e+16,73.900400390625,Ethereum,3695.02001953125,,
291,0x5c9ef032861b9cda8c047f3dd64713647b156074da886dbb4007b74115b3fef4,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Burn,0.010989,40.57776247851562,WETH,3692.580078125,0.0,0.0
292,0x5c9ef032861b9cda8c047f3dd64713647b156074da886dbb4007b74115b3fef4,1,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,Transfer,1.3259935846081996e+28,3461.3338972144434,TitanX,0.00000026103700179191947,-9.030535912958224e+27,-2357.304019292869
293,0x5c9ef032861b9cda8c047f3dd64713647b156074da886dbb4007b74115b3fef4,1,None,Transfer,1.0989e+16,40.604574994628905,Ethereum,3695.02001953125,0.0,0.0
288,0x5c9ef032861b9cda8c047f3dd64713647b156074da886dbb4007b74115b3fef4,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Burn,0.010989,40.57776247851562,WETH,3692.580078125,,
289,0x5c9ef032861b9cda8c047f3dd64713647b156074da886dbb4007b74115b3fef4,0,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,Transfer,2.229047175904022e+28,5818.637916507312,TitanX,0.00000026103700179191947,,
290,0x5c9ef032861b9cda8c047f3dd64713647b156074da886dbb4007b74115b3fef4,0,None,Transfer,1.0989e+16,40.604574994628905,Ethereum,3695.02001953125,,
297,0x5d3b49daa767c190038a4c6a8ad66dea031ec1e2a2d53a1b3c0c3dac12469eb7,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.26392656673006903,974.5699823953813,WETH,3692.580078125,-0.023356873038405057,-86.24712406890956
298,0x5d3b49daa767c190038a4c6a8ad66dea031ec1e2a2d53a1b3c0c3dac12469eb7,3,0xfadfe3aa73202df64c374c9f2afd0f6029e06dc5,Transfer,3911592062383032.0,2.49149187045249e-13,None,None,0.0,0.0
299,0x5d3b49daa767c190038a4c6a8ad66dea031ec1e2a2d53a1b3c0c3dac12469eb7,3,None,Transfer,2.6392656673006902e+17,975.2139477537554,Ethereum,3695.02001953125,-2.335687303840509e+16,-86.30411347055644
294,0x5d3b49daa767c190038a4c6a8ad66dea031ec1e2a2d53a1b3c0c3dac12469eb7,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.2872834397684741,1060.8171064642909,WETH,3692.580078125,,
295,0x5d3b49daa767c190038a4c6a8ad66dea031ec1e2a2d53a1b3c0c3dac12469eb7,0,0xfadfe3aa73202df64c374c9f2afd0f6029e06dc5,Transfer,3911592062383032.0,2.7119829715014213e-13,None,None,,
296,0x5d3b49daa767c190038a4c6a8ad66dea031ec1e2a2d53a1b3c0c3dac12469eb7,0,None,Transfer,2.872834397684741e+17,1061.5180612243119,Ethereum,3695.02001953125,,
303,0x6326d184ae6ea8ba28dd3ade1030ef7bd0efd6b9d211ffdeeaf872d073a7886c,4,0xaa95f26e30001251fb905d264aa7b00ee9df6c18,Transfer,1.5858380606499715e+27,9848.054055930337,Kendu Inu,0.0000062099998103803955,0.0,0.0
304,0x6326d184ae6ea8ba28dd3ade1030ef7bd0efd6b9d211ffdeeaf872d073a7886c,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,1.278084489961682,4719.429325793058,WETH,3692.580078125,-0.08363527655105507,-308.8299560209016
305,0x6326d184ae6ea8ba28dd3ade1030ef7bd0efd6b9d211ffdeeaf872d073a7886c,4,None,Transfer,1.278084489961682e+18,4722.547777060801,Ethereum,3695.02001953125,-8.36352765510551e+16,-309.0340211951816
300,0x6326d184ae6ea8ba28dd3ade1030ef7bd0efd6b9d211ffdeeaf872d073a7886c,0,0xaa95f26e30001251fb905d264aa7b00ee9df6c18,Transfer,1.5858380606499715e+27,9848.054055930337,Kendu Inu,0.0000062099998103803955,,
301,0x6326d184ae6ea8ba28dd3ade1030ef7bd0efd6b9d211ffdeeaf872d073a7886c,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,1.361719766512737,5028.259281813959,WETH,3692.580078125,,
302,0x6326d184ae6ea8ba28dd3ade1030ef7bd0efd6b9d211ffdeeaf872d073a7886c,0,None,Transfer,1.361719766512737e+18,5031.581798255983,Ethereum,3695.02001953125,,
309,0x64046567f97811c26132d760f200c2a3cb4c5401bf4da4d0a4db0b41eb85781c,1,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Transfer,2.2167983760523995e+22,37685.57344994263,Ribbon Finance,1.7000000476837158,-1.4689075256601252e+21,-2497.1428636651763
310,0x64046567f97811c26132d760f200c2a3cb4c5401bf4da4d0a4db0b41eb85781c,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,7.806448632921933,28825.936702833667,WETH,3692.580078125,0.0,0.0
311,0x64046567f97811c26132d760f200c2a3cb4c5401bf4da4d0a4db0b41eb85781c,1,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,30000000000.0,30000.0,Tether,1,0.0,0.0
306,0x64046567f97811c26132d760f200c2a3cb4c5401bf4da4d0a4db0b41eb85781c,0,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Transfer,2.363689128618412e+22,40182.71631360781,Ribbon Finance,1.7000000476837158,,
307,0x64046567f97811c26132d760f200c2a3cb4c5401bf4da4d0a4db0b41eb85781c,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,7.806448632921933,28825.936702833667,WETH,3692.580078125,,
308,0x64046567f97811c26132d760f200c2a3cb4c5401bf4da4d0a4db0b41eb85781c,0,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,30000000000.0,30000.0,Tether,1,,
315,0x67631acb91dcafb4e5359b3505e653cbca277497511d4705773809b785a57318,1,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Transfer,2.2611631927053156e+22,38439.775354196994,Ribbon Finance,1.7000000476837158,-2.8239431927309795e+21,-4800.703562298768
316,0x67631acb91dcafb4e5359b3505e653cbca277497511d4705773809b785a57318,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,29914875076.0,29903.14785419068,USDC,0.9996079802513123,0.0,0.0
317,0x67631acb91dcafb4e5359b3505e653cbca277497511d4705773809b785a57318,1,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,30000000000.0,30000.0,Tether,1,0.0,0.0
312,0x67631acb91dcafb4e5359b3505e653cbca277497511d4705773809b785a57318,0,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Transfer,2.5435575119784136e+22,43240.47891649576,Ribbon Finance,1.7000000476837158,,
313,0x67631acb91dcafb4e5359b3505e653cbca277497511d4705773809b785a57318,0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,29914875076.0,29903.14785419068,USDC,0.9996079802513123,,
314,0x67631acb91dcafb4e5359b3505e653cbca277497511d4705773809b785a57318,0,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,30000000000.0,30000.0,Tether,1,,
321,0x6c88869f57410165d986213cd436be155e2f321cf6d22c994aef63b54a40c70c,3,0xb7810116c82a572d64dc85c06a2574acf0039d4b,Transfer,1.1803060896694108e+16,1.142348381955902e-13,None,None,0.0,0.0
322,0x6c88869f57410165d986213cd436be155e2f321cf6d22c994aef63b54a40c70c,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.3651432665561021,1348.3207517465491,WETH,3692.580078125,-0.014693725769968025,-54.25775905161572
323,0x6c88869f57410165d986213cd436be155e2f321cf6d22c994aef63b54a40c70c,3,None,Transfer,3.651432665561021e+17,1349.211679921833,Ethereum,3695.02001953125,-1.4693725769968e+16,-54.29361088153382
318,0x6c88869f57410165d986213cd436be155e2f321cf6d22c994aef63b54a40c70c,0,0xb7810116c82a572d64dc85c06a2574acf0039d4b,Transfer,1.1803060896694108e+16,1.1883176093677613e-13,None,None,,
319,0x6c88869f57410165d986213cd436be155e2f321cf6d22c994aef63b54a40c70c,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.3798369923260701,1402.5785107981649,WETH,3692.580078125,,
320,0x6c88869f57410165d986213cd436be155e2f321cf6d22c994aef63b54a40c70c,0,None,Transfer,3.798369923260701e+17,1403.5052908033667,Ethereum,3695.02001953125,,
327,0x6f9f327ccab17819176a52afc575a987453b0a04848c99d6b76b48c3e4ea28eb,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,8.0,29540.640625,WETH,3692.580078125,0.0,0.0
328,0x6f9f327ccab17819176a52afc575a987453b0a04848c99d6b76b48c3e4ea28eb,3,0xf017d3690346eb8234b85f74cee5e15821fee1f4,Transfer,3.921449777522031e+27,16548.517814286057,GEKKO,0.000004219999937049579,-3.9214495362834455e+25,-165.48516796259355
329,0x6f9f327ccab17819176a52afc575a987453b0a04848c99d6b76b48c3e4ea28eb,3,None,Transfer,8e+18,29560.16015625,Ethereum,3695.02001953125,0.0,0.0
324,0x6f9f327ccab17819176a52afc575a987453b0a04848c99d6b76b48c3e4ea28eb,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,8.0,29540.640625,WETH,3692.580078125,,
325,0x6f9f327ccab17819176a52afc575a987453b0a04848c99d6b76b48c3e4ea28eb,0,0xf017d3690346eb8234b85f74cee5e15821fee1f4,Transfer,3.9606642728848656e+27,16714.00298224865,GEKKO,0.000004219999937049579,,
326,0x6f9f327ccab17819176a52afc575a987453b0a04848c99d6b76b48c3e4ea28eb,0,None,Transfer,8e+18,29560.16015625,Ethereum,3695.02001953125,,
333,0x724b605f1d20915213cf8edbba2a33c0f5485a9f81f08593184fbbaa6e3e9a10,6,0xb90b2a35c65dbc466b04240097ca756ad2005295,Transfer,2.3648440708350283e+28,38546.959359580986,BOBO Coin,0.000001630000042496249,0.0,0.0
334,0x724b605f1d20915213cf8edbba2a33c0f5485a9f81f08593184fbbaa6e3e9a10,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,3.238586210250351,11958.738921260789,WETH,3692.580078125,-0.024102200895211645,-88.9993068646254
335,0x724b605f1d20915213cf8edbba2a33c0f5485a9f81f08593184fbbaa6e3e9a10,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,12422186539.0,12422.186539,Tether,1,-92431827.0,-92.43182700000034
330,0x724b605f1d20915213cf8edbba2a33c0f5485a9f81f08593184fbbaa6e3e9a10,0,0xb90b2a35c65dbc466b04240097ca756ad2005295,Transfer,2.3648440708350283e+28,38546.959359580986,BOBO Coin,0.000001630000042496249,,
331,0x724b605f1d20915213cf8edbba2a33c0f5485a9f81f08593184fbbaa6e3e9a10,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,3.2626884111455627,12047.738228125414,WETH,3692.580078125,,
332,0x724b605f1d20915213cf8edbba2a33c0f5485a9f81f08593184fbbaa6e3e9a10,0,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,12514618366.0,12514.618366,Tether,1,,
338,0x7262838213300e33f7e53317f0c40441a5865502bb68aecbe82df21d75ba0da4,1,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Transfer,1.3949190140772106e+23,237136.239044618,Ribbon Finance,1.7000000476837158,0.0,0.0
339,0x7262838213300e33f7e53317f0c40441a5865502bb68aecbe82df21d75ba0da4,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,186520907390.0,186447.78751075995,USDC,0.9996079802513123,-18939741.0,-18.932316247490235
336,0x7262838213300e33f7e53317f0c40441a5865502bb68aecbe82df21d75ba0da4,0,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Transfer,1.3949190140772106e+23,237136.239044618,Ribbon Finance,1.7000000476837158,,
337,0x7262838213300e33f7e53317f0c40441a5865502bb68aecbe82df21d75ba0da4,0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,186539847131.0,186466.71982700744,USDC,0.9996079802513123,,
342,0x737b1c6a17602934cb751257ad6d2135e9d936412374569b1cc90e6fc2bf4b32,1,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Transfer,8.257789372157133e+22,140382.42326429207,Ribbon Finance,1.7000000476837158,-7.488675345188293e+21,-12730.74844390797
343,0x737b1c6a17602934cb751257ad6d2135e9d936412374569b1cc90e6fc2bf4b32,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,78766831107.0,78735.9529536645,USDC,0.9996079802513123,0.0,0.0
340,0x737b1c6a17602934cb751257ad6d2135e9d936412374569b1cc90e6fc2bf4b32,0,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Transfer,9.006656906675963e+22,153113.17170820004,Ribbon Finance,1.7000000476837158,,
341,0x737b1c6a17602934cb751257ad6d2135e9d936412374569b1cc90e6fc2bf4b32,0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,78766831107.0,78735.9529536645,USDC,0.9996079802513123,,
347,0x7446a1164edd7f2f6346859810a6f207190713baf990b4e142210cdbe9aa325d,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,1.6,5908.128125,WETH,3692.580078125,0.0,0.0
348,0x7446a1164edd7f2f6346859810a6f207190713baf990b4e142210cdbe9aa325d,6,0xc548e90589b166e1364de744e6d35d8748996fe8,Transfer,609019006195888.0,9.701057052232093e-12,None,None,-5359882696923.0,-51.996527836121636
349,0x7446a1164edd7f2f6346859810a6f207190713baf990b4e142210cdbe9aa325d,6,None,Transfer,1.6e+18,5912.03203125,Ethereum,3695.02001953125,0.0,0.0
344,0x7446a1164edd7f2f6346859810a6f207190713baf990b4e142210cdbe9aa325d,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,1.6,5908.128125,WETH,3692.580078125,,
345,0x7446a1164edd7f2f6346859810a6f207190713baf990b4e142210cdbe9aa325d,0,0xc548e90589b166e1364de744e6d35d8748996fe8,Transfer,614378888892811.0,9.616424378850647e-12,None,None,,
346,0x7446a1164edd7f2f6346859810a6f207190713baf990b4e142210cdbe9aa325d,0,None,Transfer,1.6e+18,5912.03203125,Ethereum,3695.02001953125,,
353,0x75b19a2aa7d95d6a9682132386e92c7e20a7765b217c5c2b3c0d57f172edb5b4,1,0x8c282c35b5e1088bb208991c151182a782637699,Transfer,5.639301108066097e+21,3138.3444421544036,Monai,0.5565130114555359,-1.578817649826623e+21,-878.6325648441662
354,0x75b19a2aa7d95d6a9682132386e92c7e20a7765b217c5c2b3c0d57f172edb5b4,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,2.0,7385.16015625,WETH,3692.580078125,0.0,0.0
355,0x75b19a2aa7d95d6a9682132386e92c7e20a7765b217c5c2b3c0d57f172edb5b4,1,None,Transfer,2e+18,7390.0400390625,Ethereum,3695.02001953125,0.0,0.0
350,0x75b19a2aa7d95d6a9682132386e92c7e20a7765b217c5c2b3c0d57f172edb5b4,0,0x8c282c35b5e1088bb208991c151182a782637699,Transfer,7.21811875789272e+21,4016.97700699857,Monai,0.5565130114555359,,
351,0x75b19a2aa7d95d6a9682132386e92c7e20a7765b217c5c2b3c0d57f172edb5b4,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,2.0,7385.16015625,WETH,3692.580078125,,
352,0x75b19a2aa7d95d6a9682132386e92c7e20a7765b217c5c2b3c0d57f172edb5b4,0,None,Transfer,2e+18,7390.0400390625,Ethereum,3695.02001953125,,
359,0x7981a65c3b2095bb51a20474a565aa9ff9a2116d78babb6f45590739a1c05112,3,0x613577bfea8ba6571f6b7a86716d04c80a3fbeb4,Transfer,5.501915425967826e+21,1489.5776096161508,LNDRY,0.27073800563812256,-2.750895406547049e+20,-74.47719360876204
360,0x7981a65c3b2095bb51a20474a565aa9ff9a2116d78babb6f45590739a1c05112,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,3.0,11077.740234375,WETH,3692.580078125,0.0,0.0
361,0x7981a65c3b2095bb51a20474a565aa9ff9a2116d78babb6f45590739a1c05112,3,None,Transfer,3e+18,11085.06005859375,Ethereum,3695.02001953125,0.0,0.0
356,0x7981a65c3b2095bb51a20474a565aa9ff9a2116d78babb6f45590739a1c05112,0,0x613577bfea8ba6571f6b7a86716d04c80a3fbeb4,Transfer,5.777004966622531e+21,1564.0548032249128,LNDRY,0.27073800563812256,,
357,0x7981a65c3b2095bb51a20474a565aa9ff9a2116d78babb6f45590739a1c05112,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,3.0,11077.740234375,WETH,3692.580078125,,
358,0x7981a65c3b2095bb51a20474a565aa9ff9a2116d78babb6f45590739a1c05112,0,None,Transfer,3e+18,11085.06005859375,Ethereum,3695.02001953125,,
365,0x8140d07d7cbfacf91768ae462a250f43889d4675b25a2e6ae1895ed6862c1f49,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.4095884259178685,1512.4380617748986,WETH,3692.580078125,-0.04742100525847315,-175.1058593020989
366,0x8140d07d7cbfacf91768ae462a250f43889d4675b25a2e6ae1895ed6862c1f49,7,0xf938346d7117534222b48d09325a6b8162b3a9e7,Transfer,1.6e+17,157.07008060417138,Choppy,0.0000009816880037760711,0.0,0.0
367,0x8140d07d7cbfacf91768ae462a250f43889d4675b25a2e6ae1895ed6862c1f49,7,None,Transfer,4.095884259178685e+17,1513.4374335348164,Ethereum,3695.02001953125,-4.742100525847315e+16,-175.22156377635497
362,0x8140d07d7cbfacf91768ae462a250f43889d4675b25a2e6ae1895ed6862c1f49,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.45700943117634163,1687.5439210769975,WETH,3692.580078125,,
363,0x8140d07d7cbfacf91768ae462a250f43889d4675b25a2e6ae1895ed6862c1f49,0,0xf938346d7117534222b48d09325a6b8162b3a9e7,Transfer,1.6e+17,157.07008060417138,Choppy,0.0000009816880037760711,,
364,0x8140d07d7cbfacf91768ae462a250f43889d4675b25a2e6ae1895ed6862c1f49,0,None,Transfer,4.570094311763416e+17,1688.6589973111713,Ethereum,3695.02001953125,,
